"Arquivo","Caminho","Linhas","Flask","FastAPI","SQLite","Requests","Pandas","Numpy","Streamlit","Tkinter","OpenAI","Classes","Funcoes"
"FLUXO_REAL.py","C:\IOTEC\FLUXO_REAL.py","12","False","False","False","False","False","False","False","False","False","0","0"
"FOLLOWUP_SCHEDULER.py","C:\IOTEC\FOLLOWUP_SCHEDULER.py","136","False","False","True","False","False","False","False","False","False","0","0"
"FUNNEL_WIRING_AUDIT.py","C:\IOTEC\FUNNEL_WIRING_AUDIT.py","226","False","False","True","False","False","False","False","False","False","0","0"
"gerar_dossie.py","C:\IOTEC\gerar_dossie.py","304","False","False","False","False","True","False","False","False","False","0","0"
"Gerar_entreg.py","C:\IOTEC\Gerar_entreg.py","54","False","False","False","False","False","False","False","False","False","0","0"
"gerar_excel.py","C:\IOTEC\gerar_excel.py","10","False","False","False","False","False","False","False","False","False","0","1"
"gerar_login.py","C:\IOTEC\gerar_login.py","25","False","False","False","False","False","False","False","False","False","0","2"
"gerar_ordem.py","C:\IOTEC\gerar_ordem.py","61","False","False","False","False","False","False","False","False","False","0","1"
"gerar_pacote.py","C:\IOTEC\gerar_pacote.py","31","False","False","False","False","False","False","False","False","False","0","1"
"gerar_texto_contextual.py","C:\IOTEC\gerar_texto_contextual.py","49","False","False","False","False","False","False","False","False","False","0","1"
"Geração_de_Proposta.py","C:\IOTEC\Geração_de_Proposta.py","46","False","False","False","False","False","False","False","False","False","0","1"
"GLOBAL_ASSETS.py","C:\IOTEC\GLOBAL_ASSETS.py","711","False","False","False","False","False","False","False","False","False","0","8"
"GLOBAL_CONTROL_TOWER.py","C:\IOTEC\GLOBAL_CONTROL_TOWER.py","584","True","False","False","False","False","False","False","False","False","0","2"
"GLOBAL_OPERATIONAL_CORE.py","C:\IOTEC\GLOBAL_OPERATIONAL_CORE.py","814","True","False","True","False","False","False","False","False","False","0","9"
"GLOBAL_REALTY.py","C:\IOTEC\GLOBAL_REALTY.py","1325","False","False","False","False","False","False","False","False","False","0","0"
"GLOBAL_REALTY_01.py","C:\IOTEC\GLOBAL_REALTY_01.py","784","False","False","False","False","False","False","False","False","False","0","7"
"Global_Realty_Connected.py","C:\IOTEC\Global_Realty_Connected.py","1253","False","True","False","False","False","False","False","False","False","0","2"
"Global_Realty_Fullscreen_Interface.py","C:\IOTEC\Global_Realty_Fullscreen_Interface.py","406","False","False","False","False","False","False","False","False","False","0","0"
"GOOGLE_MAPS_ENGINE.py","C:\IOTEC\GOOGLE_MAPS_ENGINE.py","59","False","False","False","True","False","False","False","False","False","0","0"
"GOVERNANA_OPERACIONAL.py","C:\IOTEC\GOVERNANA_OPERACIONAL.py","677","False","False","False","False","False","False","False","False","False","0","9"
"GOVERNANA_OPERACIONAL_AUTOMATIZADA.py","C:\IOTEC\GOVERNANA_OPERACIONAL_AUTOMATIZADA.py","924","False","False","False","False","False","False","False","False","False","1","11"
"grafico_barras_premium.py","C:\IOTEC\grafico_barras_premium.py","37","False","False","False","False","False","False","False","False","False","0","1"
"grafico_gauge_risco.py","C:\IOTEC\grafico_gauge_risco.py","35","False","False","False","False","False","False","False","False","False","0","1"
"gTTS.py","C:\IOTEC\gTTS.py","13","False","False","False","False","False","False","False","False","False","0","1"
"HEAVY_STRESS.py","C:\IOTEC\HEAVY_STRESS.py","311","False","False","False","False","False","False","False","False","False","1","7"
"HIERARCHICA_ESCALATION.py","C:\IOTEC\HIERARCHICA_ESCALATION.py","991","False","False","False","False","False","False","False","False","False","0","16"
"HYPERCORE_SHIELD.py","C:\IOTEC\HYPERCORE_SHIELD.py","981","False","False","False","False","False","False","False","False","False","0","4"
"HYPERSCALE_LAB.py","C:\IOTEC\HYPERSCALE_LAB.py","859","False","False","False","False","False","False","False","False","False","0","5"
"IBEX_DASHBOARD.py","C:\IOTEC\IBEX_DASHBOARD.py","380","True","False","False","False","True","False","False","False","False","0","4"
"IBEX_UNIVERSAL.py","C:\IOTEC\IBEX_UNIVERSAL.py","531","True","False","False","False","False","False","False","False","False","0","3"
"IBEX_UNIVERSAL_RECEPTION.py","C:\IOTEC\IBEX_UNIVERSAL_RECEPTION.py","649","True","False","False","False","False","False","False","False","False","0","3"
"IDENTIDADE_DINMICA_DO_NUCLEO.py","C:\IOTEC\IDENTIDADE_DINMICA_DO_NUCLEO.py","267","False","False","False","False","False","False","False","False","False","0","5"
"IMPORTADOR_EMPRESAS.py","C:\IOTEC\IMPORTADOR_EMPRESAS.py","77","False","False","False","False","True","False","False","False","False","0","0"
"INIT_BACKUP_20260511_190622.py","C:\IOTEC\INIT_BACKUP_20260511_190622.py","1315","False","False","True","True","False","False","False","False","False","1","13"
"INTEGRACAO_COMPLETA.py","C:\IOTEC\INTEGRACAO_COMPLETA.py","420","False","False","False","False","False","False","False","False","False","0","14"
"integracao_executar_nucleo.py","C:\IOTEC\integracao_executar_nucleo.py","95","False","False","False","False","False","False","False","False","False","0","1"
"INTEGRACAO_FINAL_DO_NUCLEO.py","C:\IOTEC\INTEGRACAO_FINAL_DO_NUCLEO.py","60","False","False","False","False","False","False","False","False","False","0","1"
"Inteligncia_de_Valorizao.py","C:\IOTEC\Inteligncia_de_Valorizao.py","188","False","False","False","False","False","False","False","False","False","2","4"
"INTELLIGENT_CURATOR.py","C:\IOTEC\INTELLIGENT_CURATOR.py","1067","True","False","False","False","False","False","False","False","False","0","10"
"Interface_Restoration.py","C:\IOTEC\Interface_Restoration.py","225","False","False","False","False","False","False","False","False","False","0","0"
"INTERNAL_DOMINANCE_GOVERNANCE.py","C:\IOTEC\INTERNAL_DOMINANCE_GOVERNANCE.py","643","False","False","False","False","False","False","False","False","False","0","1"
"INVENTRIO_CORPORATIVO.py","C:\IOTEC\INVENTRIO_CORPORATIVO.py","883","False","False","False","False","False","False","False","False","False","0","10"
"INVENTRIO_CORPORATIVO_IMPERIAL.py","C:\IOTEC\INVENTRIO_CORPORATIVO_IMPERIAL.py","689","True","False","False","False","False","False","False","False","False","0","10"
"INVENTRIO_INTELIGENTE.py","C:\IOTEC\INVENTRIO_INTELIGENTE.py","882","False","False","False","False","False","False","False","False","False","0","10"
"INVESTIGADOR_EMPRESARIAL.py","C:\IOTEC\INVESTIGADOR_EMPRESARIAL.py","367","False","False","False","False","False","False","False","False","False","1","8"
"INVESTIGATION_01_LEAD_PATH_AUDIT.py","C:\IOTEC\INVESTIGATION_01_LEAD_PATH_AUDIT.py","79","False","False","False","False","False","False","False","False","False","0","0"
"INVESTIGATION_02_FORMS_LOCATOR.py","C:\IOTEC\INVESTIGATION_02_FORMS_LOCATOR.py","19","False","False","False","False","False","False","False","False","False","0","0"
"INVESTIGATOR_TECHNICAL_TUTOR.py","C:\IOTEC\INVESTIGATOR_TECHNICAL_TUTOR.py","679","False","False","False","False","False","False","False","False","True","0","2"
"iotec.py","C:\IOTEC\iotec.py","124","False","False","False","False","False","False","False","False","False","0","0"
"IOTEC_ACCOUNT_REGISTRY_ENGINE.py","C:\IOTEC\IOTEC_ACCOUNT_REGISTRY_ENGINE.py","174","False","False","True","False","False","False","False","False","False","0","0"
"IOTEC_ACQUISITION_PLANNER.py","C:\IOTEC\IOTEC_ACQUISITION_PLANNER.py","97","False","False","False","False","False","False","False","False","False","0","0"
"IOTEC_ACTIVE_ACQUISITION_AUDITOR.py","C:\IOTEC\IOTEC_ACTIVE_ACQUISITION_AUDITOR.py","95","False","False","False","False","False","False","False","False","False","0","0"
"IOTEC_ADAPTIVE_CORE_MANAGER.py","C:\IOTEC\IOTEC_ADAPTIVE_CORE_MANAGER.py","717","True","True","False","True","False","False","True","False","False","0","7"
"IOTEC_ADAPTIVE_ECOSYSTEM_CORE.py","C:\IOTEC\IOTEC_ADAPTIVE_ECOSYSTEM_CORE.py","2060","False","False","False","False","False","False","False","False","False","13","41"
"IOTEC_ADVANCEMENT_CONTROL_TOWER.py","C:\IOTEC\IOTEC_ADVANCEMENT_CONTROL_TOWER.py","616","False","False","False","False","False","False","False","False","False","1","8"
"IOTEC_AI_ATENDENTE.py","C:\IOTEC\IOTEC_AI_ATENDENTE.py","47","False","False","False","False","False","False","False","False","False","0","1"
"IOTEC_AI_BRIDGE_CONNECTOR.py","C:\IOTEC\IOTEC_AI_BRIDGE_CONNECTOR.py","673","False","True","False","False","False","False","False","False","False","0","0"
"IOTEC_AI_CORE.py","C:\IOTEC\IOTEC_AI_CORE.py","20","False","False","False","False","False","False","False","False","False","0","0"
"IOTEC_AI_SECURITY.py","C:\IOTEC\IOTEC_AI_SECURITY.py","44","False","False","False","False","False","False","False","False","False","0","1"
"iotec_alma_core.py","C:\IOTEC\iotec_alma_core.py","112","False","False","False","False","False","False","False","False","False","0","4"
"iotec_alma_core_v2.py","C:\IOTEC\iotec_alma_core_v2.py","138","False","False","False","False","False","False","False","False","False","0","6"
"iotec_alma_core_v3.py","C:\IOTEC\iotec_alma_core_v3.py","153","False","False","False","False","False","False","False","False","False","0","7"
"iotec_alma_core_v4_governador.py","C:\IOTEC\iotec_alma_core_v4_governador.py","168","False","False","False","False","False","False","False","False","False","0","6"
"iotec_alma_core_v5_consolidador.py","C:\IOTEC\iotec_alma_core_v5_consolidador.py","188","False","False","False","False","False","False","False","False","False","0","6"
"IOTEC_API_INTEGRACAO.py","C:\IOTEC\IOTEC_API_INTEGRACAO.py","158","True","False","False","False","False","False","False","False","False","0","2"
"IOTEC_API_TEST.py","C:\IOTEC\IOTEC_API_TEST.py","74","False","False","False","True","False","False","False","False","False","0","0"
"IOTEC_ARCHITECTURE_AUDITOR.py","C:\IOTEC\IOTEC_ARCHITECTURE_AUDITOR.py","157","False","False","False","False","False","False","False","False","False","0","0"
"IOTEC_ARCHITECTURE_DISCOVERY.py","C:\IOTEC\IOTEC_ARCHITECTURE_DISCOVERY.py","230","True","False","True","False","False","False","False","False","False","0","0"
"IOTEC_ARCHITECTURE_MAP.py","C:\IOTEC\IOTEC_ARCHITECTURE_MAP.py","100","False","False","False","False","False","False","False","False","False","0","0"
"IOTEC_ARCHITECTURE_SCANNER.py","C:\IOTEC\IOTEC_ARCHITECTURE_SCANNER.py","110","False","False","False","False","False","False","False","False","False","1","5"
"IOTEC_ARTERIA_8787.py","C:\IOTEC\IOTEC_ARTERIA_8787.py","40","True","False","False","False","False","False","False","False","False","0","2"
"IOTEC_ASSET_VALUE_DISCOVERY.py","C:\IOTEC\IOTEC_ASSET_VALUE_DISCOVERY.py","171","False","False","False","False","False","False","False","False","False","0","0"
"IOTEC_AUTOMATED_STRUCTURE_ENGINE.py","C:\IOTEC\IOTEC_AUTOMATED_STRUCTURE_ENGINE.py","808","False","False","False","False","False","False","False","False","False","0","6"
"IOTEC_AUTOMATIC_PROSPECTION_ENGINE.py","C:\IOTEC\IOTEC_AUTOMATIC_PROSPECTION_ENGINE.py","95","False","False","True","False","False","False","False","False","False","0","0"
"IOTEC_AUTOMATION_COMMAND_ENGINE.py","C:\IOTEC\IOTEC_AUTOMATION_COMMAND_ENGINE.py","123","False","False","False","False","False","False","False","False","False","0","0"
"IOTEC_AUTONOMOUS.py","C:\IOTEC\IOTEC_AUTONOMOUS.py","669","False","False","False","False","False","False","False","False","False","0","6"
"IOTEC_AUTONOMOUS_MISSION_ENGINE.py","C:\IOTEC\IOTEC_AUTONOMOUS_MISSION_ENGINE.py","70","False","False","True","False","False","False","False","False","False","0","0"
"IOTEC_AUTOPILOT_ENGINE.py","C:\IOTEC\IOTEC_AUTOPILOT_ENGINE.py","108","False","False","False","False","False","False","False","False","False","0","0"
"IOTEC_AUTO_REPAIR_CHANNELS.py","C:\IOTEC\IOTEC_AUTO_REPAIR_CHANNELS.py","456","False","False","False","False","False","False","False","False","False","0","0"
"IOTEC_BILLING_INTELLIGENCE_ENGINE.py","C:\IOTEC\IOTEC_BILLING_INTELLIGENCE_ENGINE.py","1087","False","False","True","False","False","False","False","False","False","1","10"
"IOTEC_BUSINESS_DATA_AUDITOR.py","C:\IOTEC\IOTEC_BUSINESS_DATA_AUDITOR.py","172","False","False","False","False","False","False","False","False","False","0","1"
"IOTEC_BUSINESS_MASTER_BUILDER.py","C:\IOTEC\IOTEC_BUSINESS_MASTER_BUILDER.py","142","False","False","False","False","False","False","False","False","False","0","1"
"IOTEC_BUSINESS_QUALITY_AUDITOR.py","C:\IOTEC\IOTEC_BUSINESS_QUALITY_AUDITOR.py","167","False","False","False","False","False","False","False","False","False","0","1"
"IOTEC_BUSINESS_REALITY_AUDITOR.py","C:\IOTEC\IOTEC_BUSINESS_REALITY_AUDITOR.py","218","False","False","False","False","False","False","False","False","False","0","2"
"IOTEC_BUYER_DISCOVERY_ENGINE.py","C:\IOTEC\IOTEC_BUYER_DISCOVERY_ENGINE.py","169","False","False","False","False","False","False","False","False","False","0","0"
"IOTEC_CAPABILITY_CLUSTER_ENGINE.py","C:\IOTEC\IOTEC_CAPABILITY_CLUSTER_ENGINE.py","241","False","False","False","False","False","False","False","False","False","0","0"
"IOTEC_CAPABILITY_HUNTER.py","C:\IOTEC\IOTEC_CAPABILITY_HUNTER.py","266","True","True","True","False","True","True","False","False","True","0","1"
"IOTEC_CAPABILITY_POWER_AUDITOR.py","C:\IOTEC\IOTEC_CAPABILITY_POWER_AUDITOR.py","263","True","False","True","True","False","False","False","False","True","0","0"
"IOTEC_CASHFLOW_ENGINE.py","C:\IOTEC\IOTEC_CASHFLOW_ENGINE.py","114","False","False","False","False","False","False","False","False","False","0","0"
"IOTEC_CENTRAL_BRAIN.py","C:\IOTEC\IOTEC_CENTRAL_BRAIN.py","315","False","False","False","False","False","False","False","False","False","1","6"
"IOTEC_CHANNEL_STATUS.py","C:\IOTEC\IOTEC_CHANNEL_STATUS.py","185","False","False","False","False","False","False","False","False","False","0","0"
"IOTEC_CLIENT_RECONCILIATOR.py","C:\IOTEC\IOTEC_CLIENT_RECONCILIATOR.py","171","False","False","False","False","False","False","False","False","False","0","0"
"IOTEC_COMMERCIAL_ASSIMILATION_DIRECTIVE.py","C:\IOTEC\IOTEC_COMMERCIAL_ASSIMILATION_DIRECTIVE.py","163","False","False","False","False","False","False","False","False","False","0","0"
"IOTEC_COMMERCIAL_COCKPIT.py","C:\IOTEC\IOTEC_COMMERCIAL_COCKPIT.py","220","False","False","False","False","False","False","False","False","False","0","0"
"IOTEC_COMMERCIAL_OPERATION_AUDITOR.py","C:\IOTEC\IOTEC_COMMERCIAL_OPERATION_AUDITOR.py","269","False","False","True","False","False","False","False","False","False","0","0"
"IOTEC_COMMERCIAL_ORCHESTRATOR.py","C:\IOTEC\IOTEC_COMMERCIAL_ORCHESTRATOR.py","286","False","False","False","False","False","False","False","False","False","0","0"
"IOTEC_COMMERCIAL_VIABILITY_ENGINE.py","C:\IOTEC\IOTEC_COMMERCIAL_VIABILITY_ENGINE.py","144","False","False","False","False","False","False","False","False","False","0","0"
"IOTEC_CONTENT_FACTORY_ENGINE.py","C:\IOTEC\IOTEC_CONTENT_FACTORY_ENGINE.py","172","False","False","False","False","False","False","False","False","False","0","0"
"IOTEC_CONTEXT_AI.py","C:\IOTEC\IOTEC_CONTEXT_AI.py","39","False","False","False","False","False","False","False","False","False","0","1"
"IOTEC_CONTRACT_AUTOMATION_ENGINE.py","C:\IOTEC\IOTEC_CONTRACT_AUTOMATION_ENGINE.py","97","False","False","False","False","False","False","False","False","False","0","0"
"IOTEC_CONTRACT_ENGINE.py","C:\IOTEC\IOTEC_CONTRACT_ENGINE.py","122","False","False","True","False","False","False","False","False","False","0","0"
"IOTEC_CONTROL_PANEL.py","C:\IOTEC\IOTEC_CONTROL_PANEL.py","227","False","False","False","False","False","False","False","False","False","0","5"
"IOTEC_CONTROL_TOWER_ENGINE.py","C:\IOTEC\IOTEC_CONTROL_TOWER_ENGINE.py","596","False","False","False","False","False","False","False","False","False","1","8"
